gene_id	gene_name	tissue	median_expression	tissue_type	gene_chr	gene_annotation	gene_start	gene_end	gene_strand	gene_type	gene_status
ENSG00000213714.1	FAM209B	Muscle	0.61955	Muscle	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000213714.1	FAM209B	Lymphocytes	1.0495	Blood	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000213714.1	FAM209B	Stomach	0.8074	Stomach	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000213714.1	FAM209B	Adipose	1.4425	Adipose.Tissue	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000213714.1	FAM209B	Lung	1.793	Lung	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000213714.1	FAM209B	Brain	0.5982	Brain	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000213714.1	FAM209B	Liver	0.4779	Liver	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000213714.1	FAM209B	Testis	154.6	Testis	20	HAVANA	55108302	55111576	+	protein_coding	KNOWN
ENSG00000252091.1	RNU6-1146P	Lung	0	Lung	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000252091.1	RNU6-1146P	Adipose	0	Adipose.Tissue	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000252091.1	RNU6-1146P	Muscle	0	Muscle	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000252091.1	RNU6-1146P	Testis	0	Testis	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000252091.1	RNU6-1146P	Liver	0	Liver	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000252091.1	RNU6-1146P	Lymphocytes	0	Blood	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000252091.1	RNU6-1146P	Brain	0	Brain	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000252091.1	RNU6-1146P	Stomach	0	Stomach	20	ENSEMBL	55242486	55242587	+	snRNA	KNOWN
ENSG00000226308.1	RP4-813D12.3	Muscle	0	Muscle	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000226308.1	RP4-813D12.3	Testis	0.4388	Testis	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000226308.1	RP4-813D12.3	Lymphocytes	0	Blood	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000226308.1	RP4-813D12.3	Liver	0	Liver	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000226308.1	RP4-813D12.3	Adipose	0	Adipose.Tissue	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000226308.1	RP4-813D12.3	Brain	2.321	Brain	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000226308.1	RP4-813D12.3	Stomach	0.07873	Stomach	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000226308.1	RP4-813D12.3	Lung	0	Lung	20	HAVANA	55841853	55858054	+	lincRNA	NOVEL
ENSG00000101146.8	RAE1	Liver	7.565	Liver	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000101146.8	RAE1	Lymphocytes	32.27	Blood	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000101146.8	RAE1	Muscle	8.4305	Muscle	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000101146.8	RAE1	Brain	14.36	Brain	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000101146.8	RAE1	Adipose	18.595	Adipose.Tissue	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000101146.8	RAE1	Testis	100.6	Testis	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000101146.8	RAE1	Stomach	11.42	Stomach	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000101146.8	RAE1	Lung	15.99	Lung	20	HAVANA	55926066	55954267	+	protein_coding	KNOWN
ENSG00000227297.1	RP4-718J7.4	Liver	0	Liver	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000227297.1	RP4-718J7.4	Brain	0	Brain	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000227297.1	RP4-718J7.4	Adipose	0	Adipose.Tissue	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000227297.1	RP4-718J7.4	Lymphocytes	0	Blood	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000227297.1	RP4-718J7.4	Muscle	0	Muscle	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000227297.1	RP4-718J7.4	Stomach	0	Stomach	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000227297.1	RP4-718J7.4	Testis	0	Testis	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000227297.1	RP4-718J7.4	Lung	0	Lung	20	HAVANA	56174751	56176256	-	lincRNA	NOVEL
ENSG00000198768.6	APCDD1L	Muscle	0.08591	Muscle	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000198768.6	APCDD1L	Adipose	0.25895	Adipose.Tissue	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000198768.6	APCDD1L	Lymphocytes	0.022655	Blood	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000198768.6	APCDD1L	Brain	0.009086	Brain	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000198768.6	APCDD1L	Lung	0.04584	Lung	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000198768.6	APCDD1L	Liver	0.009348	Liver	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000198768.6	APCDD1L	Testis	0.05854	Testis	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000198768.6	APCDD1L	Stomach	0.35705	Stomach	20	HAVANA	57034157	57090187	-	protein_coding	KNOWN
ENSG00000254620.1	RP5-907D15.3	Lymphocytes	0	Blood	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000254620.1	RP5-907D15.3	Lung	0	Lung	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000254620.1	RP5-907D15.3	Adipose	0	Adipose.Tissue	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000254620.1	RP5-907D15.3	Liver	0	Liver	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000254620.1	RP5-907D15.3	Stomach	0	Stomach	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000254620.1	RP5-907D15.3	Muscle	0	Muscle	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000254620.1	RP5-907D15.3	Brain	0	Brain	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000254620.1	RP5-907D15.3	Testis	0	Testis	20	HAVANA	57169473	57179029	+	lincRNA	NOVEL
ENSG00000235590.3	GNAS-AS1	Lymphocytes	0.99745	Blood	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000235590.3	GNAS-AS1	Muscle	0.13985	Muscle	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000235590.3	GNAS-AS1	Liver	0.0363	Liver	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000235590.3	GNAS-AS1	Adipose	0.2293	Adipose.Tissue	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000235590.3	GNAS-AS1	Brain	0.10075	Brain	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000235590.3	GNAS-AS1	Testis	3.074	Testis	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000235590.3	GNAS-AS1	Lung	0.2295	Lung	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000235590.3	GNAS-AS1	Stomach	0.0709	Stomach	20	HAVANA	57393974	57425958	-	antisense	KNOWN
ENSG00000233686.3	PIEZO1P1	Adipose	0	Adipose.Tissue	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000233686.3	PIEZO1P1	Muscle	0	Muscle	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000233686.3	PIEZO1P1	Stomach	0	Stomach	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000233686.3	PIEZO1P1	Liver	0	Liver	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000233686.3	PIEZO1P1	Testis	0	Testis	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000233686.3	PIEZO1P1	Lung	0	Lung	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000233686.3	PIEZO1P1	Brain	0	Brain	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000233686.3	PIEZO1P1	Lymphocytes	0	Blood	20	HAVANA	58035674	58035892	-	pseudogene	KNOWN
ENSG00000196074.8	SYCP2	Adipose	2.339	Adipose.Tissue	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000196074.8	SYCP2	Muscle	0.44315	Muscle	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000196074.8	SYCP2	Testis	41.82	Testis	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000196074.8	SYCP2	Stomach	3.0175	Stomach	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000196074.8	SYCP2	Liver	0.2152	Liver	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000196074.8	SYCP2	Lung	3.002	Lung	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000196074.8	SYCP2	Lymphocytes	0.66435	Blood	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000196074.8	SYCP2	Brain	2.2335	Brain	20	HAVANA	58438618	58508710	-	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Muscle	9.355	Muscle	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Testis	19.47	Testis	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Adipose	13.24	Adipose.Tissue	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Stomach	10.94	Stomach	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Lymphocytes	14.645	Blood	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Lung	17.87	Lung	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Liver	22.89	Liver	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000184402.10	SS18L1	Brain	13.805	Brain	20	HAVANA	60718822	60757540	+	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Stomach	24.49	Stomach	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Liver	13.3	Liver	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Testis	15.03	Testis	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Brain	14.64	Brain	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Muscle	10.045	Muscle	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Adipose	66.565	Adipose.Tissue	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Lymphocytes	1.5225	Blood	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130702.9	LAMA5	Lung	117.1	Lung	20	HAVANA	60883011	60942368	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Brain	0.40275	Brain	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Stomach	2.8015	Stomach	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Muscle	0	Muscle	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Liver	0.02797	Liver	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Testis	7.389	Testis	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Lung	0.2638	Lung	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Adipose	0	Adipose.Tissue	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000130701.3	RBBP8NL	Lymphocytes	0	Blood	20	HAVANA	60985293	61002589	-	protein_coding	KNOWN
ENSG00000174403.11	C20orf166-AS1	Muscle	5.762	Muscle	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000174403.11	C20orf166-AS1	Adipose	0.34055	Adipose.Tissue	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000174403.11	C20orf166-AS1	Liver	0.09175	Liver	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000174403.11	C20orf166-AS1	Brain	2.411	Brain	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000174403.11	C20orf166-AS1	Testis	0.8673	Testis	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000174403.11	C20orf166-AS1	Stomach	1.6275	Stomach	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000174403.11	C20orf166-AS1	Lymphocytes	0.025915	Blood	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000174403.11	C20orf166-AS1	Lung	0.6841	Lung	20	HAVANA	61141550	61148733	-	antisense	KNOWN
ENSG00000101188.4	NTSR1	Liver	0.3809	Liver	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000101188.4	NTSR1	Muscle	0.026	Muscle	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000101188.4	NTSR1	Lymphocytes	0.022335	Blood	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000101188.4	NTSR1	Lung	0.2305	Lung	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000101188.4	NTSR1	Adipose	0.04762	Adipose.Tissue	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000101188.4	NTSR1	Stomach	0.368	Stomach	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000101188.4	NTSR1	Brain	1.325	Brain	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000101188.4	NTSR1	Testis	0.9983	Testis	20	HAVANA	61340189	61394123	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Stomach	24.59	Stomach	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Testis	30.68	Testis	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Lung	60.82	Lung	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Brain	41.395	Brain	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Liver	29.12	Liver	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Muscle	11.165	Muscle	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Adipose	33.885	Adipose.Tissue	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000060491.12	OGFR	Lymphocytes	35.085	Blood	20	HAVANA	61436187	61445352	+	protein_coding	KNOWN
ENSG00000236527.1	ARF4P2	Muscle	0	Muscle	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000236527.1	ARF4P2	Testis	3.262	Testis	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000236527.1	ARF4P2	Adipose	0	Adipose.Tissue	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000236527.1	ARF4P2	Liver	0	Liver	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000236527.1	ARF4P2	Lymphocytes	0	Blood	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000236527.1	ARF4P2	Brain	0.20205	Brain	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000236527.1	ARF4P2	Lung	0	Lung	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000236527.1	ARF4P2	Stomach	0	Stomach	20	HAVANA	61503602	61504428	-	pseudogene	KNOWN
ENSG00000101197.8	BIRC7	Brain	0.1756	Brain	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000101197.8	BIRC7	Stomach	0.08885	Stomach	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000101197.8	BIRC7	Testis	0.3616	Testis	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000101197.8	BIRC7	Muscle	0.02601	Muscle	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000101197.8	BIRC7	Lymphocytes	3.928	Blood	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000101197.8	BIRC7	Liver	0.01859	Liver	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000101197.8	BIRC7	Adipose	0.61745	Adipose.Tissue	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000101197.8	BIRC7	Lung	0.9652	Lung	20	HAVANA	61867235	61871859	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Stomach	304.45	Stomach	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Testis	256.8	Testis	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Adipose	307.8	Adipose.Tissue	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Lymphocytes	285.85	Blood	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Muscle	231.05	Muscle	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Liver	70.99	Liver	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Brain	182.55	Brain	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000125534.5	PPDPF	Lung	393	Lung	20	HAVANA	62152077	62153559	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Lymphocytes	3.396	Blood	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Muscle	5.352	Muscle	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Testis	31.73	Testis	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Stomach	12.45	Stomach	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Adipose	39.69	Adipose.Tissue	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Liver	6.306	Liver	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Lung	62.13	Lung	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000243509.4	TNFRSF6B	Brain	21.06	Brain	20	HAVANA	62328021	62329995	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Muscle	4.171	Muscle	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Liver	82.6	Liver	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Adipose	11.06	Adipose.Tissue	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Lung	18	Lung	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Lymphocytes	22.02	Blood	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Stomach	13.06	Stomach	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Testis	25.35	Testis	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000203896.5	LIME1	Brain	22.795	Brain	20	HAVANA	62367635	62370456	+	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Muscle	10.01	Muscle	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Brain	22.025	Brain	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Stomach	15.335	Stomach	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Testis	27.25	Testis	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Lymphocytes	22.325	Blood	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Adipose	17.215	Adipose.Tissue	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Lung	20.61	Lung	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000196700.3	ZNF512B	Liver	16.22	Liver	20	HAVANA	62588055	62601218	-	protein_coding	KNOWN
ENSG00000238411.1	CR381670.1	Lymphocytes	0	Blood	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000238411.1	CR381670.1	Testis	0	Testis	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000238411.1	CR381670.1	Muscle	0	Muscle	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000238411.1	CR381670.1	Stomach	0	Stomach	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000238411.1	CR381670.1	Liver	0	Liver	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000238411.1	CR381670.1	Adipose	0	Adipose.Tissue	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000238411.1	CR381670.1	Brain	0	Brain	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000238411.1	CR381670.1	Lung	0	Lung	21	ENSEMBL	9683191	9683272	+	miRNA	NOVEL
ENSG00000231962.1	VN1R7P	Lymphocytes	0	Blood	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000231962.1	VN1R7P	Adipose	0	Adipose.Tissue	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000231962.1	VN1R7P	Lung	0	Lung	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000231962.1	VN1R7P	Testis	0	Testis	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000231962.1	VN1R7P	Liver	0	Liver	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000231962.1	VN1R7P	Muscle	0	Muscle	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000231962.1	VN1R7P	Stomach	0	Stomach	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000231962.1	VN1R7P	Brain	0	Brain	21	HAVANA	11153837	11155057	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Stomach	0	Stomach	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Muscle	0	Muscle	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Testis	0.5015	Testis	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Lung	0	Lung	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Adipose	0	Adipose.Tissue	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Brain	0	Brain	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Lymphocytes	0	Blood	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000226930.1	GTF2IP2	Liver	0	Liver	21	HAVANA	14815694	14861497	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Stomach	0.05403	Stomach	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Adipose	0.3462	Adipose.Tissue	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Testis	2.149	Testis	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Muscle	0.0085375	Muscle	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Liver	0.02135	Liver	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Lymphocytes	0.031685	Blood	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Brain	0.082555	Brain	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000215559.4	ANKRD20A11P	Lung	0.2395	Lung	21	HAVANA	15281895	15352758	-	pseudogene	KNOWN
ENSG00000224905.2	AP001347.6	Liver	0.02289	Liver	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000224905.2	AP001347.6	Testis	1.258	Testis	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000224905.2	AP001347.6	Lymphocytes	2.6535	Blood	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000224905.2	AP001347.6	Muscle	0.04745	Muscle	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000224905.2	AP001347.6	Stomach	0.14545	Stomach	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000224905.2	AP001347.6	Lung	0.2384	Lung	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000224905.2	AP001347.6	Adipose	0.9039	Adipose.Tissue	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000224905.2	AP001347.6	Brain	0.5424	Brain	21	HAVANA	15399742	15516789	+	antisense	NOVEL
ENSG00000228600.1	POLR2CP	Stomach	0	Stomach	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000228600.1	POLR2CP	Muscle	0	Muscle	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000228600.1	POLR2CP	Testis	0	Testis	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000228600.1	POLR2CP	Adipose	0.07832	Adipose.Tissue	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000228600.1	POLR2CP	Brain	0	Brain	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000228600.1	POLR2CP	Lymphocytes	0.194	Blood	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000228600.1	POLR2CP	Lung	0	Lung	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000228600.1	POLR2CP	Liver	0	Liver	21	HAVANA	16129909	16130673	+	pseudogene	KNOWN
ENSG00000234159.1	RBPMSLP	Muscle	0	Muscle	21	HAVANA	17116323	17117399	-	pseudogene	KNOWN
